socialist_puppet_desc;Now that we have finally restored order, things can return to normal.;;;;;;;;;;;;;x;
democratic_puppet_title;Order has been restored;;;;;;;;;;;;;x;
democratic_puppet_desc;Now that we have finally restored order, things can return to normal.;;;;;;;;;;;;;x;
help_from_chinese_workers_title;Help from Chinese workers;;;;;;;;;;;;;x;
help_from_chinese_workers_desc;We need to gather as much help from the Chinese workers and peasants as we can! Let's send out some aggitators, to bring in more manpower!;;;;;;;;;;;;;x;
independent_korea1_title;Independent Korea;;;;;;;;;;;;;x;
independent_korea1_desc;We have liberated the most important cities in Korea. Now would be the best time to establish a new government under our guidance!;;;;;;;;;;;;;x;
independent_korea2_title;Independent Korea;;;;;;;;;;;;;x;
independent_korea2_desc;We have liberated the most important cities in Korea. Now would be the best time to establish a new government under our guidance!;;;;;;;;;;;;;x;
industry_moved_to_inner_regions_v1_title;Move some of the industry to the inner regions;;;;;;;;;;;;;x;
industry_moved_to_inner_regions_v1_desc;Moving some of our industrial capacity to the inner regions would help to save it from the Japanese invaders.;;;;;;;;;;;;;x;
industry_moved_to_inner_regions_v2_title;Move more of the industry to the inner regions;;;;;;;;;;;;;x;
industry_moved_to_inner_regions_v2_desc;With the war raging on, it would be wise to move more of our industry to the safer inner regions.;;;;;;;;;;;;;x;
industry_moved_to_inner_regions_v3_title;Move all of the industry to the inner regions;;;;;;;;;;;;;x;
industry_moved_to_inner_regions_v3_desc;We should move as much of our remaining industry to the inner regions as possible!;;;;;;;;;;;;;x;
soviets_propose_partition_of_europe_title;Propose the partition of Europe;;;;;;;;;;;;;x;
soviets_propose_partition_of_europe_desc;With the war against Germany over, it's time to reestablish the order in Europe. The first step towards this goal is to redraw the borders.;;;;;;;;;;;;;x;
allies_propose_partition_of_europe_title;Propose the partition of Europe;;;;;;;;;;;;;x;
allies_propose_partition_of_europe_desc;With the war against Germany over, it's time to reestablish the order in Europe. The first step towards this goal is to redraw the borders.;;;;;;;;;;;;;x;
allies_defeated_germany_title;European reconstruction;;;;;;;;;;;;;x;
allies_defeated_germany_desc;With Germany defeated, we can finally bring order back to Europe. The first step towards this goal is to establish the governments of our liberated allies!;;;;;;;;;;;;;x;
allied_germany_reconstruction_title;Reconstruction in Germany;;;;;;;;;;;;;x;
allied_germany_reconstruction_desc;We need to make sure that such a horrible war will never happen again. To this end, we will establish a new government in Germany, now called the Federal Republic of Germany.;;;;;;;;;;;;;x;
china_asks_for_support_from_cxb_title;Ask for help from Xibei San Ma;;;;;;;;;;;;;x;
china_asks_for_support_from_cxb_desc;In order to defeat Mao, we need all the help we can get!;;;;;;;;;;;;;x;
china_asks_for_support_from_csx_title;Ask for help from Shanxi;;;;;;;;;;;;;x;
china_asks_for_support_from_csx_desc;In order to defeat Mao, we need all the help we can get!;;;;;;;;;;;;;x;
china_asks_for_support_from_cgx_title;Ask for help from the Guangxi Clique;;;;;;;;;;;;;x;
china_asks_for_support_from_cgx_desc;In order to defeat Mao, we need all the help we can get!;;;;;;;;;;;;;x;
china_asks_for_support_from_cyn_title;Ask for help from Yunnan;;;;;;;;;;;;;x;
china_asks_for_support_from_cyn_desc;In order to defeat Mao, we need all the help we can get!;;;;;;;;;;;;;x;
china_asks_for_support_from_sik_title;Ask for help from Sinkiang;;;;;;;;;;;;;x;
china_asks_for_support_from_sik_desc;In order to defeat Mao, we need all the help we can get!;;;;;;;;;;;;;x;
chc_asks_for_support_from_cxb_title;Ask for help from Xibei San Ma;;;;;;;;;;;;;x;
chc_asks_for_support_from_cxb_desc;In order to defeat the imperialists, we need all the help we can get!;;;;;;;;;;;;;x;
chc_asks_for_support_from_csx_title;Ask for help from Shanxi;;;;;;;;;;;;;x;
chc_asks_for_support_from_csx_desc;In order to defeat the imperialists, we need all the help we can get!;;;;;;;;;;;;;x;
chc_asks_for_support_from_cgx_title;Ask for help from the Guangxi Clique;;;;;;;;;;;;;x;
chc_asks_for_support_from_cgx_desc;In order to defeat the imperialists, we need all the help we can get!;;;;;;;;;;;;;x;
chc_asks_for_support_from_cyn_title;Ask for help from Yunnan;;;;;;;;;;;;;x;
chc_asks_for_support_from_cyn_desc;In order to defeat the imperialists, we need all the help we can get!;;;;;;;;;;;;;x;
chc_asks_for_support_from_sik_title;Ask for help from Sinkiang;;;;;;;;;;;;;x;
chc_asks_for_support_from_sik_desc;In order to defeat the imperialists, we need all the help we can get!;;;;;;;;;;;;;x;
demand_military_access_in_sweden_title;Ask Sweden for Military Access;;;;;;;;;;;;;x;
demand_military_access_in_sweden_desc;In our war against Norway, it would help us immensely if we could transport military personnel and material through Sweden, thus avoiding the dangerous waters controlled by the British.;;;;;;;;;;;;;x;
new_fourth_army_incident_title;New Fourth Army Incident;;;;;;;;;;;;;x;
new_fourth_army_incident_desc;In December 1940, Chiang Kai-Shek ordered the Eight Route Army and the New Fourth Army to withdraw from Anhui and Jiangsu. The Communist Party agreed to move the New Fourth Army troops in Southern Anhui (Wannan) to the northern shore of the Yangtze River. On January 4th, the 9000-strong troops started to move from Yunling Township of Jing County towards Jiangsu, planning to cross the river via three routes. On January 5th, the Communist forces were surrounded in Maolin Township by a Nationalist force of 80,000 led by Shangguan Yunxiang and attacked days later. After days of fighting, heavy losses — including many civilian workers who staffed the army's political headquarters — were inflicted on the New Fourth Army due to the overwhelming numbers of Nationalist troops. On January 13th, Ye Ting, wanting to save his men, went to Shangguan Yunxiang's headquarters to negotiate terms. Upon arrival, Ye was detained. The New Fourth Army's political commissar Xiang Ying was killed, and only 2,000 people, led by Huang Huoxing and Fu Qiutao, were able to break out.;;;;;;;;;;;;;x;
chi_continues_the_civil_war_title;Continue the Civil War!;;;;;;;;;;;;;x;
chi_continues_the_civil_war_desc;It's only a matter of time when we will have to continue the fight against the communist disease. We better strike first while they are unprepared!;;;;;;;;;;;;;x;
chc_continues_the_civil_war_title;Continue the Civil War!;;;;;;;;;;;;;x;
chc_continues_the_civil_war_desc;It's only a matter of time when we will have to continue the fight against the enemies of the people. We better strike first while they are unprepared!;;;;;;;;;;;;;x;
give_chinese_territory_to_Jingwei_title;Give Chinese territory to Jingwei;;;;;;;;;;;;;x;
give_chinese_territory_to_Jingwei_desc;To help us keep order in China, we installed a puppet government led by Wang Jingwei. Now that we conquered more territory there, we should give it to Jingwei.;;;;;;;;;;;;;x;
give_mongolian_territory_to_mengjiang_title;Give Mongolian territory to Mengjiang;;;;;;;;;;;;;x;
give_mongolian_territory_to_mengjiang_desc;To help us keep order in Mongolia, we installed a puppet government earlier. Now that we conquered more territory there, we should give it to this puppet.;;;;;;;;;;;;;x;
give_chinese_territory_and_manchuria_to_Jingwei_title;Give Chinese territory to Jingwei;;;;;;;;;;;;;x;
give_chinese_territory_and_manchuria_to_Jingwei_desc;To help us keep order in China, we installed a puppet government led by Wang Jingwei. Now that we conquered more territory there, we should give it to Jingwei.;;;;;;;;;;;;;x;
jingwei_continues_the_civil_war_title;Continue the Civil War!;;;;;;;;;;;;;x;
jingwei_continues_the_civil_war_desc;It's only a matter of time when we will have to continue the fight against the communist disease. We better strike first while they are unprepared, but we will need to ask for permission from our Japanese overlord before we do so.;;;;;;;;;;;;;x;
east_indies_campaign_v1_title;The East Indies Campaign;;;;;;;;;;;;;x;
east_indies_campaign_v1_desc;We are running out of resources. If we can't get our hands on some soon, our industry will starve and we will stand no chance against the Western Powers! We should seize the colonies of the British and the Dutch as quickly as we can!;;;;;;;;;;;;;x;
east_indies_campaign_v2_title;The East Indies Campaign;;;;;;;;;;;;;x;
east_indies_campaign_v2_desc;With our conquest in China now concluded, we can contunie to drive the Western Colonial Powers out of Asia! The next targets should be the British Empire and the Netherlands!;;;;;;;;;;;;;x;
pearl_harbour_title;Attack on Pearl Harbour;;;;;;;;;;;;;x;
pearl_harbour_desc;To prevent the Uinted States Navy from intervening in our Pacific plans, we will have to take care of them before they have a chance to strike! Our admirals presented us with a plan to take out the port of Pearl Harbour, and thus immobilizing the U.S. Navy for just as long as we need it!;;;;;;;;;;;;;x;
recognition_of_mangukuo_title;Recognition of Manchukuo;;;;;;;;;;;;;x;
recognition_of_mangukuo_desc;To help our international standing, we should ask Germany to recognize our puppet Manchukuo as a sovereign state. If they agree, this would increase our diplomatic relations.;;;;;;;;;;;;;x;
propose_the_anti_comintern_pact_title;Propose the Anti-Comintern Pact;;;;;;;;;;;;;x;
propose_the_anti_comintern_pact_desc;We need to forge an alliance to stop the spread of communism. Our foreign minister proposed a defensive pact against the Soviet threat. Do we want to push it through?;;;;;;;;;;;;;x;
sign_the_anti_comintern_pact_title;Sign the Anti-Comintern Pact;;;;;;;;;;;;;x;
sign_the_anti_comintern_pact_desc;Signing Germany's proposal for an Anti-Communist Pact would increase our relations with the other signers, but can lead to some misunderstandings with any communist regimes out there.;;;;;;;;;;;;;x;
negotiated_peace_desc;After losing the war in mainland Asia, Japan is forced back to their Home Islands. Knowing full well that they can never come back, and hoping that we can't go to them either, they offered us a negotiated peace, giving us all their Asian holdings except for their Home Islands and their Pacific holdings. Do we want to accept?;;;;;;;;;;;;;x;
negotiated_peace_accepted_title;$FROMCOUNTRY$ accepts our peace offer!;;;;;;;;;;;;;x;
negotiated_peace_accepted_desc;$FROMCOUNTRY$ accepted our peace offer, this losing war is finally over! This will have consequences back home, though...;;;;;;;;;;;;;x;
negotiated_peace_declined_title;$FROMCOUNTRY$ declines our peace offer!;;;;;;;;;;;;;x;
negotiated_peace_declined_desc;$FROMCOUNTRY$ declined our generous peace offer! We have no chance but to fight to the last!;;;;;;;;;;;;;x;
negotiated_peace_with_china_title;Sue for peace with China;;;;;;;;;;;;;x;
negotiated_peace_with_china_desc;We are clearly beaten. Our only chance to remain independent is to send a peace proposal to China, and hope for the best!;;;;;;;;;;;;;x;
negotiated_peace_with_ussr_title;Sue for peace with the Soviet Union;;;;;;;;;;;;;x;
negotiated_peace_with_ussr_desc;We are clearly beaten. Our only chance to remain independent is to send a peace proposal to the Soviet Union, and hope for the best!;;;;;;;;;;;;;x;
operation_torch_title;Operation Torch;;;;;;;;;;;;;x;
operation_torch_desc;Operation Torch was the codename of the British-American invasion of North Africa, as a first step for an attempt to open a new European front. For this, they tried to win the Vichy government's help first.;;;;;;;;;;;;;x;
war_with_the_usa_title;Declare war on the USA;;;;;;;;;;;;;x;
war_with_the_usa_desc;With the USA in the Allies there's no choice for us but to wage open war against them as well.;;;;;;;;;;;;;x;
war_with_the_uk_title;Declare war on the United Kingdom;;;;;;;;;;;;;x;
war_with_the_uk_desc;With the USA in the Allies there's no choice for us but to wage open war against the British as well.;;;;;;;;;;;;;x;
war_uk_with_jap_title;Declare war on Japan;;;;;;;;;;;;;x;
war_uk_with_jap_desc;With the USA in the Allies there's no choice for us but to wage open war against Japan as well.;;;;;;;;;;;;;x;
ask_for_admission_to_the_allies_title;Request admission into the Allies;;;;;;;;;;;;;x;
ask_for_admission_to_the_allies_desc;With our ongoing war against the Empire of Japan, we need every little bit of help we can get. A potential source of such help could come from the Allies, who are also at war with Japan. We should ask the United Kingdom for their permission to join.;;;;;;;;;;;;;x;
coup_in_yugoslavia_title;Coup in Yugoslavia;;;;;;;;;;;;;x;
coup_in_yugoslavia_desc;The signing of the Tri-Partite Pact was the last drop. Opposition forces staged a coup d'etat in Beograd. Their first action was to revoke the pact.;;;;;;;;;;;;;x;
intervene_in_yugoslavia_title;Intervention in Yugoslavia;;;;;;;;;;;;;x;
intervene_in_yugoslavia_desc;After their signing of the Tri-Partite Pact, a military coup d'état in Yugoslavia removed the Head of Government from his office. The Führer took this as a personal offence and immediately ordered the invasion of the country.;;;;;;;;;;;;;x;
trade_iron_with_sweden_title;Swedish Metal to Germany;;;;;;;;;;;;;x;
trade_iron_with_sweden_desc;Trading coal and money for metal with Sweden would be beneficial for our industry.;;;;;;;;;;;;;x;
paris_surrenders_title;Paris surrenders;;;;;;;;;;;;;x;
paris_surrenders_desc;Paris is surrounded. We have too few troops to defend it and need to surrender the city or else it will be devastated by the fighting!;;;;;;;;;;;;;x;
the_spanish_civil_war_title;The Spanish Civil War;;;;;;;;;;;;;x;
the_spanish_civil_war_desc;A Civil War is about to start in Spain!;;;;;;;;;;;;;x;
attack_on_poland_title;Attack Poland;;;;;;;;;;;;;x;
attack_on_poland_desc;According to the Molotov-Ribbentrop Pact, Eastern Poland belongs to us. But the Poles don't know this yet. We should go and tell them! Hopefully the UK won't do anything they would regret later.;;;;;;;;;;;;;x;
attack_on_poland_no_guarantee_title;Attack Poland;;;;;;;;;;;;;x;
attack_on_poland_no_guarantee_desc;According to the Molotov-Ribbentrop Pact, Eastern Poland belongs to us. But the Poles don't know this yet. We should go and tell them!;;;;;;;;;;;;;x;
demand_eastern_poland_title;Demand Eastern Poland;;;;;;;;;;;;;x;
demand_eastern_poland_desc;According to the Molotov-Ribbentrop Pact, Eastern Poland belongs to us. We should negotiate with Hitler to get our fair share!;;;;;;;;;;;;;x;
us_oil_embargo_title;Oil Embargo against Japan;;;;;;;;;;;;;x;
us_oil_embargo_desc;We are indirectly supporting Japan's expansionism through our Oil-trades. We should stop them immediately!;;;;;;;;;;;;;x;
declare_neutrality_title;Declare our Neutrality;;;;;;;;;;;;;x;
declare_neutrality_desc;By declaring our Neutrality in this conflict, we promise that we won't be involved on either side.;;;;;;;;;;;;;x;
stop_silly_wars_title;Stop the silly wars!;;;;;;;;;;;;;x;
stop_silly_wars_desc;Somehow we ended up at war with our friends. We should stop this madness right now!;;;;;;;;;;;;;x;
stop_silly_wars_nap_title;Stop the silly wars!;;;;;;;;;;;;;x;
stop_silly_wars_nap_desc;Somehow we ended up at war with our friends. We should stop this madness right now!;;;;;;;;;;;;;x;
stop_guaranteeing_axis_members_title;End the guarantee of independence;;;;;;;;;;;;;x;
stop_guaranteeing_axis_members_desc;A nation whose independence is currently guaranteed by us joined the enemies of freedom and the people. We should declare that we won't defend them any longer!;;;;;;;;;;;;;x;
outlaw_national_socialist_title;Outlaw the National Socialist Party;;;;;;;;;;;;;x;
outlaw_national_socialist_desc;The National Socialist Party has caused too much trouble lately. If we can find a good reason to put them out of action, we should take it.;;;;;;;;;;;;;x;
outlaw_fascistic_title;Outlaw the Fascistic Party;;;;;;;;;;;;;x;
outlaw_fascistic_desc;The Fascistic Party has caused too much trouble lately. If we can find a good reason to put them out of action, we should take it.;;;;;;;;;;;;;x;
outlaw_paternal_autocrat_title;Outlaw the Paternal Autocrat Party;;;;;;;;;;;;;x;
outlaw_paternal_autocrat_desc;The Paternal Autocrat Party has caused too much trouble lately. If we can find a good reason to put them out of action, we should take it.;;;;;;;;;;;;;x;
outlaw_social_conservative_title;Outlaw the Social-Conservative Party;;;;;;;;;;;;;x;
outlaw_social_conservative_desc;The Social-Conservative Party has caused too much trouble lately. If we can find a good reason to put them out of action, we should take it.;;;;;;;;;;;;;x;
outlaw_market_liberal_title;Outlaw the Market-Liberal Party;;;;;;;;;;;;;x;
outlaw_market_liberal_desc;The Market-Liberal Party has caused too much trouble lately. If we can find a good reason to put them out of action, we should take it.;;;;;;;;;;;;;x;
outlaw_social_liberal_title;Outlaw the Social-Liberal Party;;;;;;;;;;;;;x;
outlaw_social_liberal_desc;The Social-Liberal Party has caused too much trouble lately. If we can find a good reason to put them out of action, we should take it.;;;;;;;;;;;;;x;
outlaw_social_democrat_title;Outlaw the Social-Democrat Party;;;;;;;;;;;;;x;
outlaw_social_democrat_desc;The Social-Democrat Party has caused too much trouble lately. If we can find a good reason to put them out of action, we should take it.;;;;;;;;;;;;;x;
outlaw_left_wing_radical_title;Outlaw the Left-Wing Radical Party;;;;;;;;;;;;;x;
outlaw_left_wing_radical_desc;The Left-Wing Radical Party has caused too much trouble lately. If we can find a good reason to put them out of action, we should take it.;;;;;;;;;;;;;x;
outlaw_leninist_title;Outlaw the Leninist Party;;;;;;;;;;;;;x;
outlaw_leninist_desc;The Leninist Party has caused too much trouble lately. If we can find a good reason to put them out of action, we should take it.;;;;;;;;;;;;;x;
outlaw_stalinist_title;Outlaw the Stalinist Party;;;;;;;;;;;;;x;
outlaw_stalinist_desc;The Stalinist Party has caused too much trouble lately. If we can find a good reason to put them out of action, we should take it.;;;;;;;;;;;;;x;
prohibit_new_parties_title;Prohibit new parties;;;;;;;;;;;;;x;
prohibit_new_parties_desc;Actually, it would be much easier if we threw out the whole party-system, and forbade the founding of any new parties...;;;;;;;;;;;;;x;
leave_the_alliance_with_the_uk_title;Leave the United Kingdom;;;;;;;;;;;;;x;
leave_the_alliance_with_the_uk_desc;The United Kingdom is weak, we should leave the alliance we have with them and side with the stronger Germans!;;;;;;;;;;;;;x;
anglo_iraqi_war_title;Iraq broke away!;;;;;;;;;;;;;x;
anglo_iraqi_war_desc;Iraq broke away from our control! We can't let them go ally with the Germans!;;;;;;;;;;;;;x
mandate_of_syria_and_lebanon_title;Mandate of Syria and Lebanon;;;;;;;;;;;;;x
mandate_of_syria_and_lebanon_desc;During the first years of the 1920s, the British and French control of these territories became formalized by the League of Nations' mandate system, and France was assigned the mandate of Syria in September 29, 1923, which included modern Lebanon and Hatay (Alexandretta) in addition to modern Syria. The French mandate of Syria lasted until 1943, when two independent countries emerged from the mandate period, Syria and Lebanon, in addition to Hatay which had joined Turkey in 1939 following a referendum. French troops left Syria and Lebanon finally in 1946.;;;;;;;;;;;;;x
sino_soviet_non_aggression_pact_title;Sino-Soviet Non-Aggression Pact;;;;;;;;;;;;;x
sino_soviet_non_aggression_pact_desc;The Empire of Japan, one of our most threatening rivals started a war of aggression against the Republic of China. It would be beneficial for us if these two would fight a long, tireing war, weakening eachother. For this to happen, we should declare our neutrality in their conflict by signing a Non-Aggression Pact with China.;;;;;;;;;;;;;x
operation_zet_title;Operation Zet;;;;;;;;;;;;;x
operation_zet_desc;Now that we have the Non-Aggression Pact, we should send some actual help to China, because they clearly don't stand a chance against the might of Imperial Japan otherwise!;;;;;;;;;;;;;x
flying_tigers_title;The Flying Tigers;;;;;;;;;;;;;x
flying_tigers_desc;The AVG was largely the creation of Claire L. Chennault, a retired U.S. Army Air Corps officer who had worked in China since August 1937. Chiang asked for American combat aircraft and pilots, sending Chennault to Washington as advisor to China's ambassador. Since the U.S. was not at war, the "Special Air Unit" could not be organized overtly, but the request was approved by President Franklin D. Roosevelt himself. Chennault spent the winter of 1940–1941 in Washington, supervising the purchase of 100 Curtiss P-40 fighters (diverted from a Royal Air Force order) and the recruiting of 100 pilots and some 200 ground crew and administrative personnel that would constitute the 1st AVG.;;;;;;;;;;;;;x
protectorate_of_egypt_title;Protectorate of Egypt;;;;;;;;;;;;;x
protectorate_of_egypt_desc;King Fuad of Egypt died in 1936 and Farouk inherited the throne at the age of sixteen. Alarmed by Italy's recent invasion of Ethiopia, he signed the Anglo-Egyptian Treaty, requiring Britain to withdraw all troops from Egypt, except at the Suez Canal (agreed to be evacuated by 1949).;;;;;;;;;;;;;x
china_demands_bases_in_indochine_title;The SE Asian Colonies of Vichy France;;;;;;;;;;;;;x
china_demands_bases_in_indochine_desc;After the Fall of France and the installing of a pro-German government in Vichy, China was able to profit from the new political situation in South-East Asia and occupy French Indochina under the argument that it 'protected' this area from the British.;;;;;;;;;;;;;x
china_puts_pressure_on_siam_title;Put pressure on Siam;;;;;;;;;;;;;x
china_puts_pressure_on_siam_desc;The fall of France and the growing power of the Axis offers a perfect opportunity to pressure Siam into joining our expansive alliance. Siam lost control of Laos and Cambodia to France in 1893 and was forced to cede parts of the Malacca peninsula to Britain in 1909. With a little prodding, they should prove eager to avenge these losses.;;;;;;;;;;;;;x
yugoslavian_partisans_title;Yugoslavia defeated;;;;;;;;;;;;;x
yugoslavian_partisans_desc;With Yugoslavia defeated, it's time that we decide what to do with it...;;;;;;;;;;;;;x
back_out_from_the_treaties_title;Leave the Naval Treaties;;;;;;;;;;;;;x
back_out_from_the_treaties_desc;The Naval Treaties we signed in the past no longer have any advantages. We should inform the other signators that we will no longer adhere to its restrictions.;;;;;;;;;;;;;x
allies_puppet_title;Make our puppets join our faction!;;;;;;;;;;;;;x
allies_puppet_desc;We should make our puppets join our faction!;;;;;;;;;;;;;x
axis_puppet_title;Make our puppets join our faction!;;;;;;;;;;;;;x
axis_puppet_desc;We should make our puppets join our faction!;;;;;;;;;;;;;x
commintern_puppet_title;Make our puppets join our faction!;;;;;;;;;;;;;x
commintern_puppet_desc;We should make our puppets join our faction!;;;;;;;;;;;;;x
unaligned_puppet_title;Make our puppets leave their faction!;;;;;;;;;;;;;x
unaligned_puppet_desc;We should make our puppets leave their faction!;;;;;;;;;;;;;x
offer_separate_peace_title;Propose peace to Germany;;;;;;;;;;;;;x
offer_separate_peace_desc;With France fallen, it is definitely proven that Germany is stronger than we first thought. The Government insists that we try to make peace with them before it's too late! (They can keep their spoils so far, but at least they won't defeat any more nations...);;;;;;;;;;;;;x
alliance_with_our_puppets_title;Forge an Alliance with our puppets!;;;;;;;;;;;;;x
alliance_with_our_puppets_desc;To be able to cooperate more efficiently, we should forge an alliance with our puppets!;;;;;;;;;;;;;x
intervene_in_our_puppet_title;Intervene in our Puppet;;;;;;;;;;;;;x
intervene_in_our_puppet_desc;One of our Puppet regimes is suffering a political crisis they seem unable to solve. Should we intervene directly risking to make it even worse? There's little hope of the situation improving on its own...;;;;;;;;;;;;;x
leave_the_allies_peace_title;Leave the Allies;;;;;;;;;;;;;x
leave_the_allies_peace_desc;Our government is no longer convinced that Democracy is the way our nation should go. This is our chance to leave the Allies faction!;;;;;;;;;;;;;x
leave_the_axis_peace_title;Leave the Axis;;;;;;;;;;;;;x
leave_the_axis_peace_desc;Our government is no longer convinced that Fascism is the way our nation should go. This is our chance to leave the Axis faction!;;;;;;;;;;;;;x
leave_the_commintern_peace_title;Leave the Comintern;;;;;;;;;;;;;x
leave_the_commintern_peace_desc;Our government is no longer convinced that Socialism is the way our nation should go. This is our chance to leave the Comintern faction!;;;;;;;;;;;;;x
switch_to_allies_war_title;Join the Allies;;;;;;;;;;;;;x
switch_to_allies_war_desc;Our government is keen on joining the Allies, but for some reason or another, we are the part of another faction. We should ask the United Kingdom if we can join!;;;;;;;;;;;;;x
switch_to_allies_war_USA_title;Join the Allies;;;;;;;;;;;;;x
switch_to_allies_war_USA_desc;Our government is keen on joining the Allies, but for some reason or another, we are the part of another faction. We should ask the United States if we can join!;;;;;;;;;;;;;x
switch_to_axis_war_title;Join the Axis;;;;;;;;;;;;;x
switch_to_axis_war_desc;Our government is keen on joining the Axis, but for some reason or another, we are the part of another faction. We should ask Germany if we can join!;;;;;;;;;;;;;x
switch_to_axis_war_JAP_title;Join the Axis;;;;;;;;;;;;;x
switch_to_axis_war_JAP_desc;Our government is keen on joining the Axis, but for some reason or another, we are the part of another faction. We should ask Japan if we can join!;;;;;;;;;;;;;x
switch_to_commintern_war_title;Join the Comintern;;;;;;;;;;;;;x
switch_to_commintern_war_desc;Our government is keen on joining the Comintern, but for some reason or another, we are the part of another faction. We should ask the Soviet Union if we can join!;;;;;;;;;;;;;x
reform_the_allies_title;Re-form the Allies;;;;;;;;;;;;;x
reform_the_allies_desc;The days of the Allies are gone, but now if we want to, we can re-create that faction!;;;;;;;;;;;;;x
reform_the_axis_title;Re-form the Axis;;;;;;;;;;;;;x
reform_the_axis_desc;The days of the Axis are gone, but now if we want to, we can re-create that faction!;;;;;;;;;;;;;x
reform_the_comintern_title;Re-form the Comintern;;;;;;;;;;;;;x
reform_the_comintern_desc;The days of the Comintern are gone, but now if we want to, we can re-create that faction!;;;;;;;;;;;;;x
ultimatum_to_lithuania_title;Ultimatum to Lithuania;;;;;;;;;;;;;x
ultimatum_to_lithuania_desc;Lithuania's constitution asserted that Vilnius was still the capital of the country even though Vilnius lay in Poland. This caused tensions which prompted tense border incidents. Things boiled over when a Lithuanian border guard shot a Polish officer at the border. Poland's public was outraged and Poland sent an ultimatum to Lithuania, demanding that the constitution be amended.;;;;;;;;;;;;;x
create_ngoc_title;Form the Jingwei Regime;;;;;;;;;;;;;x
create_ngoc_desc;March 1940 a puppet government led by Wang Jingwei was established in the Republic of China under the protection of Empire of Japan, officially styling itself the Reorganized National Government of China.  Wang Jingwei was originally the leader of the left-leaning anti Chiang Kai-shek faction of the Kuomintang.  He followed the KMT leadership during the relocation of the capital to Chongqing, and once there organized the fascist-leaning KMT members into his faction.  During this time Wang became convinced that China would lose the war, and on Jan. 1, 1939 Wang was expelled from the KMT.  In March '39 he survived an assassination attempt in Hanoi.  Jingwei and his clique then fled to Shanghai, where negotiations took place with Japan for the fate of China after the war.  Wang saw this as his long-sought opportunity to create a government free of Chiang's control, and became the president of the Republic of China - Nanjing.;;;;;;;;;;;;;x
expand_ngoc_title;Expand Jingwei's territory;;;;;;;;;;;;;x
expand_ngoc_desc;We can further expand the territory of our puppet government in China. We should do so.;;;;;;;;;;;;;x
outer_mongolia_title;Incorporation of Outer Mongolia;;;;;;;;;;;;;x
outer_mongolia_desc;Now that we control Outer Mongolia we can incorporate it into our Mongolian puppet state as the legitmate rulers.;;;;;;;;;;;;;x
molotov_line_1_title;Form the Molotov Line;;;;;;;;;;;;;x
molotov_line_1_desc;Due to the westward expansion of the USSR, the formidable Stalin Line fortifications were now hundreds of kilometers behind the front lines.  In 1940 Stalin ordered the Stalin Line to be moved west to the new border.  The new fortifications were dubbed the Molotov Line, and historically were never completed.;;;;;;;;;;;;;x
molotov_line_2_title;Form the Molotov Line;;;;;;;;;;;;;x
molotov_line_2_desc;Due to the westward expansion of the USSR, the formidable Stalin Line fortifications were now hundreds of kilometers behind the front lines.  In 1940 Stalin ordered the Stalin Line to be moved west to the new border.  The new fortifications were dubbed the Molotov Line, and historically were never completed.;;;;;;;;;;;;;x
molotov_line_3_title;Form the Molotov Line;;;;;;;;;;;;;x
molotov_line_3_desc;Due to the westward expansion of the USSR, the formidable Stalin Line fortifications were now hundreds of kilometers behind the front lines.  In 1940 Stalin ordered the Stalin Line to be moved west to the new border.  The new fortifications were dubbed the Molotov Line, and historically were never completed.;;;;;;;;;;;;;x
molotov_line_4_title;Form the Molotov Line;;;;;;;;;;;;;x
molotov_line_4_desc;Due to the westward expansion of the USSR, the formidable Stalin Line fortifications were now hundreds of kilometers behind the front lines.  In 1940 Stalin ordered the Stalin Line to be moved west to the new border.  The new fortifications were dubbed the Molotov Line, and historically were never completed.;;;;;;;;;;;;;x
molotov_line_5_title;Form the Molotov Line;;;;;;;;;;;;;x
molotov_line_5_desc;Due to the westward expansion of the USSR, the formidable Stalin Line fortifications were now hundreds of kilometers behind the front lines.  In 1940 Stalin ordered the Stalin Line to be moved west to the new border.  The new fortifications were dubbed the Molotov Line, and historically were never completed.;;;;;;;;;;;;;x
reoccupation_of_the_rhineland_hpp_title;Negotiated Re-Occupation of the Rhineland (ahistorical);;;;;;;;;;;;;x
